0,290,188,0.1453198343515396,1
0,181,165,0.8956777453422546,1
0,290,188,0.11790814250707626,0
1,291,189,0.09207068383693695,1
1,181,166,0.8912619352340698,1
1,291,189,0.0773603767156601,0
2,291,188,0.12248848378658295,1
2,182,167,0.8896511793136597,1
2,291,188,0.12116512656211853,0
3,291,188,0.07867620885372162,1
3,183,166,0.8800222277641296,1
3,291,188,0.07332994788885117,0
4,291,188,0.06912820786237717,1
4,183,166,0.8700037002563477,1
4,291,188,0.05659325420856476,0
5,290,189,0.11118029057979584,1
5,183,166,0.8684682846069336,1
5,290,189,0.077297143638134,0
6,291,193,0.14609329402446747,1
6,183,167,0.8784167170524597,1
6,291,190,0.09084999561309814,0
7,291,195,0.1004161611199379,1
7,184,168,0.8871071934700012,1
7,291,189,0.05481329187750816,0
8,185,169,0.8975602388381958,1
9,185,172,0.8881610035896301,1
10,185,172,0.8907795548439026,1
10,291,196,0.06317861378192902,0
11,187,174,0.8777976036071777,1
12,187,173,0.8801916241645813,1
13,186,173,0.884921133518219,1
13,332,124,0.05768582597374916,0
14,188,173,0.8683667778968811,1
15,188,172,0.8694362044334412,1
16,188,173,0.8701004385948181,1
17,187,172,0.8682344555854797,1
18,188,173,0.8707904815673828,1
19,186,174,0.8805373311042786,1
20,187,172,0.8756845593452454,1
21,187,172,0.8795574903488159,1
22,187,173,0.8860980868339539,1
23,187,172,0.8701216578483582,1
24,187,172,0.8682054281234741,1
25,187,172,0.8656309843063354,1
26,188,172,0.8680108785629272,1
27,188,173,0.8762766122817993,1
28,189,173,0.868517279624939,1
29,188,174,0.8748178482055664,1
30,189,173,0.8702065944671631,1
31,188,173,0.8758004903793335,1
32,189,172,0.8721665740013123,1
33,188,172,0.8743354678153992,1
34,189,171,0.8628750443458557,1
35,189,173,0.8681655526161194,1
36,189,172,0.8707741498947144,1
37,189,173,0.8799535632133484,1
38,189,172,0.8714199066162109,1
39,189,173,0.8766995072364807,1
40,189,174,0.8788487911224365,1
41,189,173,0.8750657439231873,1
42,188,171,0.854204535484314,1
43,188,170,0.8591657280921936,1
44,188,168,0.8375166654586792,1
45,188,167,0.8200340270996094,1
46,292,195,0.054230641573667526,1
46,187,166,0.8192151784896851,1
47,187,167,0.8315808773040771,1
48,292,194,0.0675269141793251,1
48,186,166,0.8318802714347839,1
49,292,194,0.07904139906167984,1
49,186,165,0.8503547310829163,1
50,293,193,0.08837522566318512,1
50,185,164,0.8555208444595337,1
50,292,188,0.06596746295690536,0
51,293,188,0.1077573150396347,1
51,188,163,0.8628445863723755,1
51,293,188,0.11565136164426804,0
52,292,194,0.08089330792427063,1
52,187,164,0.8674657344818115,1
52,292,189,0.06618855148553848,0
53,292,194,0.07243248075246811,1
53,187,161,0.8814468383789062,1
53,293,189,0.0646599605679512,0
54,292,188,0.06186281889677048,1
54,187,163,0.8823044300079346,1
54,292,188,0.061889078468084335,0
55,293,188,0.08622510731220245,1
55,186,162,0.8731357455253601,1
55,293,188,0.09267057478427887,0
56,184,161,0.8755905032157898,1
56,292,182,0.05706256628036499,0
57,292,187,0.06104537099599838,1
57,186,160,0.8842397928237915,1
57,292,187,0.06974618136882782,0
58,292,187,0.06959252059459686,1
58,186,161,0.8793851733207703,1
58,292,187,0.06871356070041656,0
59,292,187,0.06855183094739914,1
59,186,160,0.8782646656036377,1
59,292,187,0.06391674280166626,0
60,292,186,0.08307124674320221,1
60,185,161,0.8775477409362793,1
60,292,186,0.08521465212106705,0
61,292,187,0.06925452500581741,1
61,186,161,0.8818262815475464,1
61,292,187,0.07438007742166519,0
62,292,187,0.07380017638206482,1
62,187,162,0.882266104221344,1
62,292,187,0.10659028589725494,0
63,292,188,0.05860565975308418,1
63,187,162,0.8792688250541687,1
63,292,188,0.07238739728927612,0
64,188,162,0.8769148588180542,1
65,292,188,0.05655060335993767,1
65,188,161,0.8722726106643677,1
65,292,188,0.05830330774188042,0
66,189,160,0.8655964136123657,1
67,190,160,0.8704895377159119,1
68,189,161,0.8663758635520935,1
68,293,181,0.07680977880954742,0
69,189,162,0.860009491443634,1
70,189,160,0.8692927360534668,1
71,189,161,0.8551878929138184,1
72,191,160,0.8536655902862549,1
73,195,162,0.8576425909996033,1
73,292,180,0.054325323551893234,0
74,193,164,0.844271719455719,1
75,292,188,0.05198517069220543,1
75,194,165,0.8656152486801147,1
75,292,188,0.056131381541490555,0
76,194,167,0.8974984288215637,1
77,197,169,0.9182062149047852,1
78,198,169,0.9114004373550415,1
79,198,171,0.9111611843109131,1
80,200,173,0.9180173873901367,1
81,201,174,0.9122279286384583,1
82,202,175,0.9486626982688904,1
83,203,177,0.952390730381012,1
83,201,176,0.05181818827986717,0
84,204,178,0.9543229937553406,1
84,201,175,0.05441771820187569,0
85,205,178,0.9586136937141418,1
85,203,176,0.0602768175303936,0
86,206,181,0.9571146965026855,1
87,207,181,0.9544069170951843,1
87,204,177,0.05357035622000694,0
88,292,195,0.05114879086613655,1
88,207,184,0.9414388537406921,1
89,209,185,0.9319491982460022,1
89,181,85,0.18460175395011902,0
89,205,177,0.05055178329348564,0
90,210,187,0.9298205971717834,1
90,180,92,0.06412842124700546,0
91,211,189,0.9179481863975525,1
91,178,93,0.08006603270769119,0
92,211,188,0.9132227897644043,1
93,211,189,0.9047967791557312,1
93,180,96,0.12490081042051315,0
93,333,141,0.10100970417261124,0
94,211,188,0.9066277742385864,1
95,210,188,0.9140102863311768,1
96,209,186,0.9226553440093994,1
97,208,187,0.9140709042549133,1
98,208,186,0.9106658101081848,1
99,206,186,0.9117039442062378,1
100,206,186,0.9102473258972168,1
101,205,186,0.9108147025108337,1
102,205,185,0.9143739938735962,1
103,205,183,0.9215287566184998,1
104,204,184,0.9343493580818176,1
105,203,183,0.932633638381958,1
106,204,183,0.9427788853645325,1
107,204,182,0.9411645531654358,1
108,204,182,0.9485253095626831,1
109,204,181,0.9519193172454834,1
110,203,181,0.9547205567359924,1
111,203,181,0.9505056738853455,1
111,204,182,0.05351422354578972,0
112,202,182,0.9552187919616699,1
112,203,183,0.05339479818940163,0
113,202,182,0.9560773372650146,1
113,204,183,0.05182511359453201,0
114,203,183,0.9630722999572754,1
115,202,181,0.9604129791259766,1
115,203,183,0.05276145040988922,0
116,202,183,0.9661001563072205,1
116,202,183,0.05385953560471535,0
117,202,183,0.9646980166435242,1
117,202,183,0.053836576640605927,0
118,201,182,0.9669167399406433,1
118,202,183,0.053774792701005936,0
119,200,183,0.9634435772895813,1
119,202,183,0.06700269877910614,0
120,200,185,0.9626138806343079,1
120,201,185,0.06857366859912872,0
121,200,184,0.9624700546264648,1
121,201,184,0.07398693263530731,0
122,199,184,0.9609651565551758,1
122,201,183,0.07578065991401672,0
123,199,183,0.9633841514587402,1
123,201,184,0.07853671908378601,0
124,198,183,0.9630398750305176,1
124,200,183,0.07523030042648315,0
125,338,75,0.11888670921325684,1
125,198,183,0.9624489545822144,1
125,199,183,0.07002686709165573,0
126,338,74,0.21737068891525269,1
126,197,182,0.9594554305076599,1
126,199,182,0.06981217116117477,0
127,333,74,0.14903995394706726,1
127,328,71,0.09145652502775192,1
127,196,181,0.9553971886634827,1
127,198,182,0.06227364018559456,0
128,338,81,0.09886302798986435,1
128,338,236,0.060546018183231354,1
128,327,70,0.07188154757022858,1
128,196,181,0.9527536630630493,1
128,198,182,0.07318329811096191,0
129,338,92,0.06385523825883865,1
129,196,181,0.9496577382087708,1
129,197,182,0.06086418032646179,0
130,338,109,0.08437568694353104,1
130,195,182,0.9493642449378967,1
130,197,182,0.05814441293478012,0
131,195,181,0.9419443607330322,1
131,197,182,0.0568566657602787,0
132,195,181,0.9371852278709412,1
132,195,181,0.05788755044341087,0
133,195,181,0.9284302592277527,1
133,195,181,0.05706503242254257,0
134,194,181,0.9331070184707642,1
134,194,181,0.055921148508787155,0
135,195,182,0.9247996807098389,1
135,195,182,0.06215570867061615,0
136,194,181,0.9220404624938965,1
136,194,181,0.05890291929244995,0
137,332,125,0.1307498663663864,1
137,194,181,0.9034536480903625,1
137,196,183,0.07788754254579544,0
138,193,181,0.903890073299408,1
138,195,182,0.0624079704284668,0
139,194,181,0.9092626571655273,1
139,195,182,0.06427458673715591,0
140,194,181,0.9005002975463867,1
140,195,183,0.07102926820516586,0
141,193,181,0.8848147988319397,1
141,195,182,0.07886885106563568,0
142,193,181,0.8769620656967163,1
142,194,182,0.0866294801235199,0
143,193,181,0.853888988494873,1
143,193,182,0.09744810312986374,0
144,192,181,0.800646185874939,1
144,193,182,0.13690195977687836,0
145,192,181,0.7745121717453003,1
145,193,182,0.18677788972854614,0
146,191,180,0.7552520036697388,1
146,192,182,0.2136431336402893,0
147,191,180,0.7971246838569641,1
147,192,182,0.16161370277404785,0
148,191,179,0.7964940071105957,1
148,192,181,0.21123763918876648,0
149,191,180,0.8496639132499695,1
149,190,182,0.15617455542087555,0
150,191,180,0.8458743691444397,1
150,191,182,0.16131292283535004,0
151,190,180,0.8595797419548035,1
151,190,182,0.16781914234161377,0
152,189,180,0.8895007967948914,1
152,190,182,0.15630614757537842,0
153,189,180,0.8926035761833191,1
153,189,181,0.1691390424966812,0
154,189,181,0.8956634402275085,1
154,189,181,0.1562199741601944,0
155,187,181,0.9142972826957703,1
155,187,182,0.15403637290000916,0
